8.88685721130661	-2.43322754135410	11.7002798834273	0	0	0	1
8.74322531885803	-2.44944669436023	11.5330050101353	0	0	0	1
9.66231331829227	-3.02595134907932	11.9393269957685	0	0	0	1
9.79217796238729	-3.15433847810681	11.8058181892628	0	0	0	1
9.00927614198693	-2.73158626847494	11.6371532585675	0	0	0	1
9.45025699914826	-2.96939417107275	11.8882639927781	0	0	0	1
9.30118147465688	-2.77407656879728	11.7822054043687	0	0	0	1
9.48102435562513	-2.88158477810409	11.7342835063840	0	0	0	1
9.23094636501199	-2.67529067399283	11.7560695245164	0	0	0	1
9.24404562823912	-2.78200773003981	11.7234703469276	0	0	0	1
9.69888993360849	-3.14958398896662	11.8961355085428	0	0	0	1
9.76133377154692	-3.05611067541555	12.0467447571487	0	0	0	1
9.22661187256569	-2.79068720805570	11.6722092036834	0	0	0	1
9.08250514817371	-2.72478601914712	11.7592477012165	0	0	0	1
9.19206660294836	-2.69382586262440	11.7608419908321	0	0	0	1
9.27536186588916	-2.69564768158643	11.7022241261744	0	0	0	1
9.59391193554840	-3.11178932349447	12.0321326894902	0	0	0	1
9.67693032449269	-3.17091662500970	12.0189528606538	0	0	0	1
8.99679234624657	-2.63600544711371	11.6577679719470	0	0	0	1
9.70271501855467	-3.09463331266475	11.8942892336778	0	0	0	1
9.13379138909672	-2.58715813855021	11.7011712601198	0	0	0	1
9.43628335932375	-2.89891326799495	11.7314606731077	0	0	0	1
9.00541458717391	-2.59715686513811	11.6975323616433	0	0	0	1
9.16576297705813	-2.75087779182258	11.7384183145659	0	0	0	1
9.14200508681638	-2.70578374425384	11.7505457882915	0	0	0	1
9.36403236012643	-2.80358305128826	11.6823936136473	0	0	0	1
9.09969247414633	-2.65559920941823	11.6802798416862	0	0	0	1
9.00138830039206	-2.68318778086772	11.8019308459768	0	0	0	1
9.50471776658459	-2.95071866289193	11.7549168764661	0	0	0	1
9.60412056739087	-2.99747013034818	11.8254110047409	0	0	0	1
9.62442604695912	-3.01246821687344	11.8632864832755	0	0	0	1
9.10262203214592	-2.80348146291356	11.8149678572571	0	0	0	1
9.79607853296387	-3.07245506915374	11.8565340604979	0	0	0	1
9.73405619113473	-3.15026866998032	11.9363052058414	0	0	0	1
9.40918802815970	-2.90914754855822	11.7669762295681	0	0	0	1
9.29446415833368	-2.87702370670449	11.7868030228668	0	0	0	1
9.38570856360779	-2.78259137559966	11.7301185934212	0	0	0	1
9.71787025861968	-3.04365196170135	11.8160784851362	0	0	0	1
9.81802066753548	-3.18302607841736	11.7971987020045	0	0	0	1
9.75061405258226	-3.01971880922025	11.8108208892727	0	0	0	1
9.18146878524454	-2.75823119468093	11.6853923162230	0	0	0	1
9.70899425631330	-2.99626713488424	11.9127386220054	0	0	0	1
9.72629797495973	-2.98189574482171	11.9517047758568	0	0	0	1
9.27122140802402	-2.77664286960157	11.7218344973663	0	0	0	1
9.21828379513621	-2.79429150041628	11.6419124506389	0	0	0	1
9.17240162490850	-2.84451921012634	11.7837774057452	0	0	0	1
9.32773421264116	-2.84608684207877	11.7152567082470	0	0	0	1
9.18699097370193	-2.77519468286719	11.6498066560503	0	0	0	1
9.31123899250617	-2.91150298079715	11.5888371136335	0	0	0	1
9.13883891283330	-2.72948373095670	11.7053723516160	0	0	0	1
9.10989309386824	-2.78694138751210	11.6788528252049	0	0	0	1
9.07185722245946	-2.89254872968449	11.6986839513031	0	0	0	1
9.26698235618931	-2.79302968491380	11.6180798911696	0	0	0	1
9.16806272192888	-2.62843887979354	11.6761008335737	0	0	0	1
9.06840952406583	-2.62843477637701	11.6388594187433	0	0	0	1
9.11574080216393	-2.75546929188839	11.7345894607136	0	0	0	1
9.14270124957607	-2.79704837760628	11.5701095127792	0	0	0	1
9.13908523310409	-2.78452102343959	11.5828689505134	0	0	0	1
9.20292312786298	-2.87347651096059	11.7136563477844	0	0	0	1
9.06207029546702	-2.80398091442757	11.5202984109865	0	0	0	1
9.17154619683597	-2.69068825797368	11.5369420222093	0	0	0	1
9.01127732541669	-2.86535571362587	11.6557182518105	0	0	0	1
9.00025111819791	-2.71883501387022	11.6607207086712	0	0	0	1
9.27839499285431	-2.80366919606384	11.6600004784497	0	0	0	1
9.26052726410052	-2.87537300258152	11.7763286048135	0	0	0	1
9.39608596674636	-2.96403841600430	11.7005051710035	0	0	0	1
9.34614242911960	-2.94825139347124	11.8475221221486	0	0	0	1
9.27492713650814	-2.92231815638609	11.8053643779175	0	0	0	1
9.41807286943525	-2.83513239655907	11.7615703242845	0	0	0	1
9.32398857057469	-2.83218125455774	11.7369056327000	0	0	0	1
9.25917654797404	-2.95921808200041	11.5944317213282	0	0	0	1
8.92253854711219	-2.50447671541020	11.5992432624283	0	0	0	1
9.28717293843697	-2.91214718110750	11.6897365572079	0	0	0	1
9.56421684171780	-3.02697002829663	11.8775212018707	0	0	0	1
9.55914362678433	-2.93538288139706	11.9508468388867	0	0	0	1
9.21106920986694	-2.82811770601944	11.7035247307871	0	0	0	1
9.26732680422224	-2.87495787419939	11.7060697795251	0	0	0	1
9.43681765083249	-3.04040346444082	11.8597685218249	0	0	0	1
9.01830083914166	-2.67341780864705	11.7748651936989	0	0	0	1
9.65425002692175	-3.02323426220967	11.7265225980429	0	0	0	1
8.94099491711316	-2.71069983788344	11.5935336227341	0	0	0	1
8.83048135857422	-2.90025604185124	11.3319684855489	0	0	0	1
8.83511251264903	-2.95798407095616	11.4025261672465	0	0	0	1
8.91026742258357	-2.90410721548904	11.5170647709000	0	0	0	1
8.97761305132902	-2.93012010387692	11.4054672838041	0	0	0	1
